ensembl_gene_id	hgnc_symbol	logFC_RETT_TC	PValue_RETT_TC	entrezgene
ENSG00000236082		-0.072026393	0.455078907	NA
ENSG00000170442	KRT86	0.070451798	0.455106688	3892
ENSG00000124786	SLC35B3	0.099500893	0.455171374	51000
ENSG00000125462	C1orf61	-0.072804969	0.455296015	10485
ENSG00000223503		0.059335836	0.45539399	NA
ENSG00000256628	ZBTB11-AS1	0.063876313	0.455603034	100009676
ENSG00000207609	MIR491	-0.071323301	0.455701065	574444
ENSG00000107736	CDH23	0.065439623	0.455726004	64072
ENSG00000258655	ARHGAP5-AS1	-0.072535291	0.455956363	NA
ENSG00000278023	RDM1	0.081610453	0.455959645	201299
ENSG00000229815	CCNB1IP1P1	0.067067129	0.4559767	NA
ENSG00000241735	FABP5P3	-0.110241948	0.456000761	220832
ENSG00000223601	EBLN1	-0.078988267	0.456058331	340900
ENSG00000162599	NFIA	0.114775562	0.456148006	4774
ENSG00000217236	SP9	0.093996618	0.456157458	100131390
ENSG00000151461	UPF2	0.093854389	0.456159966	26019
ENSG00000029559	IBSP	0.065854531	0.456166921	3381
ENSG00000278292	RFPL4AP6	0.071131141	0.456205492	NA
ENSG00000175482	POLD4	0.072368087	0.456339264	57804
ENSG00000010292	NCAPD2	0.168767942	0.456496012	9918
ENSG00000162669	HFM1	0.067744712	0.456501323	164045
ENSG00000161653	NAGS	-0.066005676	0.456571833	162417
ENSG00000138757	G3BP2	-0.084888038	0.45663274	9908
ENSG00000105352	CEACAM4	0.093194297	0.456793153	1089
ENSG00000242120	MDFIC2	-0.078650038	0.456815929	107986096
ENSG00000236204	LINC01376	-0.063629889	0.456882644	400945
ENSG00000137672	TRPC6	-0.089562764	0.456910577	7225
ENSG00000232882	PHKA1P1	0.079679862	0.456982659	NA
ENSG00000243955	GSTA1	-0.192586359	0.456986686	2938
ENSG00000143819	EPHX1	0.170231972	0.457019819	2052
ENSG00000114349	GNAT1	-0.082781856	0.457035337	2779
ENSG00000226008	SEPT14P3	-0.068303808	0.457099483	NA
ENSG00000232073		0.076805412	0.457168859	NA
ENSG00000183378	OVCH2	0.069992895	0.457223419	341277
ENSG00000170279	C7orf33	-0.065290683	0.457246803	202865
ENSG00000228938	SNRPD2P1	0.077407533	0.457264929	NA
ENSG00000085760	MTIF2	-0.074743461	0.457318111	4528
ENSG00000204183	GDF5OS	0.0672929	0.457362357	554250
ENSG00000175315	CST6	0.069174816	0.457394227	1474
ENSG00000087510	TFAP2C	0.103459847	0.457602386	7022
ENSG00000163191	S100A11	-0.074592817	0.457622425	6282
ENSG00000138835	RGS3	0.060566822	0.457626592	5998
ENSG00000258150		-0.088879197	0.457643397	NA
ENSG00000223873	SAP18P2	0.07656606	0.457674434	NA
ENSG00000164574	GALNT10	-0.095823014	0.457820706	55568
ENSG00000212952		-0.09008999	0.457870023	NA
ENSG00000122966	CIT	-0.078985206	0.458104924	11113
ENSG00000167011	NAT16	0.145996799	0.458158187	375607
ENSG00000236404	VLDLR-AS1	0.117780635	0.458294828	401491
ENSG00000248279	LINC02120	0.080515719	0.458356217	340113
ENSG00000207637	MIR595	0.080096632	0.458412341	693180
ENSG00000239127	SNORD125	-0.071062556	0.458468489	100113380
ENSG00000198018	ENTPD7	0.096897395	0.458490976	57089
ENSG00000021762	OSBPL5	0.143391506	0.458528549	114879
ENSG00000228218	ATF4P3	0.062072166	0.458769022	NA
ENSG00000230212		-0.065782922	0.458906977	100133286
ENSG00000200795	RNU4-1	-0.096539824	0.458924932	26835
ENSG00000200913	SNORD46	-0.074905966	0.45896969	94161
ENSG00000205412	HNRNPA1P20	0.083746858	0.459053154	NA
ENSG00000239810	PRAMEF11	0.078937068	0.459081567	440560
ENSG00000124215	CDH26	-0.113417106	0.459099091	60437
ENSG00000162687	KCNT2	-0.065669798	0.459274759	343450
ENSG00000156162	DPY19L4	0.073271629	0.459298651	286148
ENSG00000120509	PDZD11	-0.072913971	0.459361003	51248
ENSG00000227850	SEPT2P1	-0.088043236	0.459382075	NA
ENSG00000122783	C7orf49	0.074340408	0.459390576	78996
ENSG00000243766	HOTTIP	-0.081275275	0.459423234	NA
ENSG00000163608	NEPRO	0.123703271	0.459446208	25871
ENSG00000235687	LINC00993	-0.078538794	0.459521004	NA
ENSG00000188243	COMMD6	0.072846917	0.459533867	170622
ENSG00000265107	GJA5	0.07250951	0.459541019	2702
ENSG00000155660	PDIA4	0.08722182	0.459626319	9601
ENSG00000064490	RFXANK	0.09531571	0.459660436	8625
ENSG00000082258	CCNT2	0.08542166	0.459840251	905
ENSG00000283647		0.086142328	0.459971433	NA
ENSG00000220161	LINC02076	-0.069363975	0.460122144	400579
ENSG00000189283	FHIT	0.091102564	0.460190128	2272
ENSG00000166311	SMPD1	-0.10389482	0.46021962	6609
ENSG00000267680	ZNF224	-0.12429712	0.460287309	7767
ENSG00000047662	FAM184B	-0.094427168	0.460367531	27146
ENSG00000169750	RAC3	-0.27123502	0.460411831	5881
ENSG00000079313	REXO1	0.069563797	0.460419672	57455
ENSG00000154553	PDLIM3	-0.190042538	0.460439915	27295
ENSG00000215567		-0.096008528	0.46051874	NA
ENSG00000187026	KRTAP21-2	-0.07169796	0.460547457	337978
ENSG00000238886	SNORD121A	-0.084049249	0.460554081	100113379
ENSG00000247121		-0.072145184	0.46064306	NA
ENSG00000108639	SYNGR2	-0.057794796	0.460717594	9144
ENSG00000223403	MEG9	0.082678969	0.460747309	100507257
ENSG00000102575	ACP5	0.079413677	0.460784311	54
ENSG00000181097		0.068078373	0.460824394	NA
ENSG00000131910	NR0B2	0.059070336	0.460859866	8431
ENSG00000166743	ACSM1	0.08285684	0.461096587	116285
ENSG00000159202	UBE2Z	0.097240453	0.461127114	65264
ENSG00000139133	ALG10	-0.095582823	0.461131321	84920
ENSG00000137101	CD72	-0.072157514	0.461202559	971
ENSG00000178038	ALS2CL	0.072501662	0.461229283	259173
ENSG00000184724	KRTAP6-1	0.07729383	0.461236169	337966
ENSG00000100410	PHF5A	-0.151059915	0.461396059	84844
ENSG00000189325	C6orf222	0.086460168	0.46141426	389384
ENSG00000169594	BNC1	-0.073657984	0.461504095	646
ENSG00000145386	CCNA2	0.072719192	0.461507782	890
ENSG00000225931		-0.067419283	0.461531423	NA
ENSG00000110060	PUS3	0.074445948	0.461603332	83480
ENSG00000230769		-0.070551318	0.461656519	NA
ENSG00000172890	NADSYN1	0.16265974	0.461662423	55191
ENSG00000161179	YDJC	-0.07009467	0.461668616	150223
ENSG00000175749	EIF3KP1	-0.074937975	0.461711293	NA
ENSG00000221464	MIR1271	-0.08018086	0.461713017	100302203
ENSG00000134588	USP26	0.07447785	0.461768839	83844
ENSG00000164751	PEX2	0.071126579	0.461816929	5828
ENSG00000131686	CA6	-0.066211413	0.461843457	765
ENSG00000258585	ZNF519P3	0.088011957	0.461926744	NA
ENSG00000267340		-0.07161045	0.462054079	NA
ENSG00000204368		0.082773669	0.462177818	NA
ENSG00000103175	WFDC1	-0.148329197	0.462281059	58189
ENSG00000242515	UGT1A10	-0.097825171	0.4624331	54575
ENSG00000197713	RPE	-0.069602938	0.462437838	6120
ENSG00000105186	ANKRD27	0.116672869	0.462456313	84079
ENSG00000152133	GPATCH11	-0.075424857	0.462488463	253635
ENSG00000236018		-0.090167343	0.462536379	NA
ENSG00000109674	NEIL3	0.130292402	0.462540097	55247
ENSG00000168246	UBTD2	-0.076112545	0.462542874	92181
ENSG00000147548	NSD3	-0.089033669	0.462547859	54904
ENSG00000275722	LYZL6	0.067185949	0.462663558	57151
ENSG00000072786	STK10	0.087415515	0.46280673	6793
ENSG00000112208	BAG2	-0.085035715	0.462926869	9532
ENSG00000104970	KIR3DX1	-0.070900336	0.462958329	NA
ENSG00000130826	DKC1	-0.076953506	0.462975294	1736
ENSG00000198805	PNP	-0.133762283	0.462987754	4860
ENSG00000143387	CTSK	-0.132807809	0.463024248	1513
ENSG00000130173	ANGPTL8	-0.090084541	0.463039817	55908
ENSG00000204544	MUC21	-0.086703849	0.463099287	394263
ENSG00000187754	SSX7	0.078401738	0.463185034	280658
ENSG00000165959	CLMN	-0.082823226	0.463412944	79789
ENSG00000100181	TPTEP1	-0.092084293	0.463459647	387590
ENSG00000236714	LINC01844	-0.081127345	0.463460818	101926975
ENSG00000113088	GZMK	-0.101889143	0.46352568	3003
ENSG00000215486	ARL2BPP3	0.07138236	0.463574616	NA
ENSG00000170484	KRT74	0.062616097	0.463672652	121391
ENSG00000106261	ZKSCAN1	-0.120766285	0.463714189	7586
ENSG00000222020		0.111967944	0.463746661	101928111
ENSG00000147614	ATP6V0D2	0.082766505	0.463787631	245972
ENSG00000236155		-0.095197977	0.463810537	101928303
ENSG00000183960	KCNH8	0.27394866	0.463978944	131096
ENSG00000252695	MIR2276	-0.069983768	0.464073377	100313842
ENSG00000161634	DCD	-0.069991082	0.464148422	117159
ENSG00000162337	LRP5	-0.129132007	0.464214742	4041
ENSG00000229549	TSPY8	0.085596787	0.464347289	728403
ENSG00000160182	TFF1	0.074907406	0.464351138	7031
ENSG00000201405		0.078915156	0.464433067	NA
ENSG00000172164	SNTB1	0.14264915	0.464499859	6641
ENSG00000103710	RASL12	0.239276497	0.464600525	51285
ENSG00000139354	GAS2L3	0.073593386	0.464802935	283431
ENSG00000127366	TAS2R5	0.069115965	0.464846353	54429
ENSG00000253309	SERPINE3	0.073012202	0.464945534	647174
ENSG00000197696	NMB	-0.074401503	0.465047271	4828
ENSG00000091482	SMPX	-0.13490528	0.465114408	23676
ENSG00000100926	TM9SF1	-0.079681915	0.465115186	10548
ENSG00000110195	FOLR1	0.091541286	0.465257347	2348
ENSG00000188368	PRR19	0.087536584	0.465328634	284338
ENSG00000139725	RHOF	0.07078864	0.465369996	54509
ENSG00000236362	GAGE12F	0.077555465	0.465406095	100008586
ENSG00000236362	GAGE12F	0.077555465	0.465406095	729408
ENSG00000236362	GAGE12F	0.077555465	0.465406095	26749
ENSG00000236362	GAGE12F	0.077555465	0.465406095	26748
ENSG00000236362	GAGE12F	0.077555465	0.465406095	2579
ENSG00000236362	GAGE12F	0.077555465	0.465406095	2578
ENSG00000236362	GAGE12F	0.077555465	0.465406095	2576
ENSG00000236362	GAGE12F	0.077555465	0.465406095	2574
ENSG00000259887		0.069946617	0.465535988	105369971
ENSG00000236611	LINC02556	-0.083085977	0.465715419	102724679
ENSG00000189319	FAM53B	0.060013992	0.465784222	9679
ENSG00000197050	ZNF420	0.084980596	0.465821014	147923
ENSG00000171487	NLRP5	-0.076809451	0.465853467	126206
ENSG00000174970	OR10AG1	0.090541736	0.465963398	282770
ENSG00000254221	PCDHGB1	0.06457436	0.465969241	56104
ENSG00000089472	HEPH	0.272884793	0.466028923	9843
ENSG00000053524	MCF2L2	0.07688808	0.466115307	23101
ENSG00000103355	PRSS33	-0.08011108	0.466184196	260429
ENSG00000186198	SLC51B	0.068682828	0.466252368	123264
ENSG00000141738	GRB7	0.083450995	0.46625458	2886
ENSG00000187766	KRTAP10-8	-0.060886446	0.466278545	386681
ENSG00000228610	PDCL2P1	-0.077393595	0.466360021	NA
ENSG00000266746		0.099897615	0.466373213	NA
ENSG00000165383	LRRC18	-0.102084969	0.466395789	474354
ENSG00000109471	IL2	-0.088064854	0.466409624	3558
ENSG00000236816	ANKRD20A7P	0.100870128	0.466497649	NA
ENSG00000157335	CLEC18C	0.087221557	0.466704444	283971
ENSG00000057468	MSH4	0.061481929	0.466731685	4438
ENSG00000175820	CCDC168	-0.085329665	0.466847555	643677
ENSG00000159111	MRPL10	0.113068952	0.467006446	124995
ENSG00000101200	AVP	0.086657837	0.467036598	551
ENSG00000138468	SENP7	0.075138005	0.467052705	57337
ENSG00000122432	SPATA1	-0.070544752	0.46711657	100505741
ENSG00000146521	LINC01558	-0.065276477	0.467147351	26238
ENSG00000173452	TMEM196	-0.090619007	0.467158568	256130
ENSG00000179046	TRIML2	0.076287817	0.467252635	205860
ENSG00000132749	TESMIN	-0.073556173	0.467393667	9633
ENSG00000179698	WDR97	0.068370647	0.467446889	340390
ENSG00000150045	KLRF1	-0.077125848	0.467447112	51348
ENSG00000198843	SELENOT	-0.108998557	0.467451665	51714
ENSG00000208003	MIR549A	0.080186809	0.467485907	693132
ENSG00000148483	TMEM236	0.06672801	0.467701108	653567
ENSG00000174807	CD248	-0.090297151	0.467784662	57124
ENSG00000242247	ARFGAP3	0.080824089	0.46778496	26286
ENSG00000261040	WFDC21P	-0.101698388	0.467916603	NA
ENSG00000152256	PDK1	0.065504904	0.46797836	5163
ENSG00000213954	ATP5HP3	0.076871826	0.468154509	NA
ENSG00000259295	CSPG4P12	-0.075283707	0.468182997	440300
ENSG00000198730	CTR9	-0.079822285	0.468271607	9646
ENSG00000184414	IRS3P	0.072461434	0.468347088	NA
ENSG00000173614	NMNAT1	-0.068803723	0.468354915	64802
ENSG00000171819	ANGPTL7	0.062655784	0.468395846	10218
ENSG00000182048	TRPC2	0.07611121	0.468398629	7221
ENSG00000140519	RHCG	0.070993274	0.468413437	51458
ENSG00000169047	IRS1	-0.097019942	0.468621072	3667
ENSG00000204897	KRT25	-0.078501626	0.468623877	147183
ENSG00000081148	IMPG2	0.067657027	0.468664619	50939
ENSG00000265206		0.090556207	0.468689581	NA
ENSG00000221698	MIR548H3	-0.081609119	0.468697199	100302287
ENSG00000227262	HCG4B	-0.066481084	0.468719756	NA
ENSG00000221628	MIR1302-4	0.071465599	0.468748327	100302130
ENSG00000214553	LRRC37A11P	-0.070509631	0.468783581	342666
ENSG00000265296	FEM1AP2	0.089842359	0.468822814	NA
ENSG00000099364	FBXL19	0.107048304	0.468827959	54620
ENSG00000101811	CSTF2	0.073428485	0.468951771	1478
ENSG00000145723	GIN1	-0.079063395	0.469006944	54826
ENSG00000100079	LGALS2	0.09216745	0.469030183	3957
ENSG00000203722	RAET1G	0.063445776	0.469030578	353091
ENSG00000282989		0.086637649	0.469137673	NA
ENSG00000158786	PLA2G2F	-0.080648659	0.469279338	64600
ENSG00000130167	TSPAN16	-0.069938662	0.469283528	26526
ENSG00000196092	PAX5	-0.07120861	0.469286803	5079
ENSG00000102781	KATNAL1	-0.079997439	0.469354954	84056
ENSG00000010278	CD9	-0.307277228	0.469411219	928
ENSG00000213066	FGFR1OP	0.056026213	0.46947363	11116
ENSG00000168310	IRF2	0.07029613	0.46967357	3660
ENSG00000229205	LINC00200	-0.081615438	0.469713549	399706
ENSG00000183474	GTF2H2C	-0.085955084	0.469837882	728340
ENSG00000163121	NEURL3	-0.07675309	0.46987737	93082
ENSG00000230562	FAM133DP	-0.062533912	0.469923329	NA
ENSG00000146666	LINC00525	0.062704697	0.469933181	84847
ENSG00000173848	NET1	-0.119429176	0.470004688	10276
ENSG00000198033	TUBA3C	0.068678456	0.470144177	7278
ENSG00000007038	PRSS21	0.083135984	0.470167839	10942
ENSG00000268996	MAN1B1-AS1	0.065215205	0.47017576	100289341
ENSG00000230208	IFNNP1	-0.07582448	0.470191326	NA
ENSG00000148950	IMMP1L	0.077278032	0.470196036	196294
ENSG00000138684	IL21	0.085036021	0.47019923	59067
ENSG00000251000		0.094802164	0.470229352	NA
ENSG00000259388		0.085251674	0.470333234	NA
ENSG00000277494	GPIHBP1	-0.108257327	0.470343443	338328
ENSG00000134333	LDHA	0.071765645	0.470351906	3939
ENSG00000108474	PIGL	0.086346547	0.470436721	9487
ENSG00000118307	CASC1	0.102615192	0.470438099	55259
ENSG00000187699	C2orf88	-0.078914337	0.470593835	84281
ENSG00000156282	CLDN17	-0.080180786	0.47064537	26285
ENSG00000176567	OR4X1	-0.088311482	0.47066554	390113
ENSG00000145217	SLC26A1	-0.073801265	0.47068579	10861
ENSG00000171109	MFN1	0.097760646	0.470816235	55669
ENSG00000090512	FETUB	0.092571706	0.470864623	26998
ENSG00000184856	LINC00308	0.070689832	0.470884552	54143
ENSG00000232948	DEFB130A	-0.102709956	0.470925972	245940
ENSG00000196611	MMP1	0.080401	0.470936054	4312
ENSG00000053918	KCNQ1	0.090746809	0.471019695	3784
ENSG00000157613	CREB3L1	0.067735781	0.471071607	90993
ENSG00000188425	NANOS2	0.077046117	0.471077345	339345
ENSG00000207821	MIR640	-0.064081252	0.471201378	693225
ENSG00000146378	TAAR2	0.072553351	0.471218383	9287
ENSG00000099617	EFNA2	-0.079085711	0.471256856	1943
ENSG00000267631	CGB1	-0.064985567	0.471277101	114335
ENSG00000117298	ECE1	-0.07896722	0.471330395	1889
ENSG00000142513	ACP4	0.091227497	0.471401459	93650
ENSG00000154479	CCDC173	-0.067005785	0.47152486	129881
ENSG00000235615		-0.065185872	0.471619991	NA
ENSG00000165695	AK8	0.058575848	0.471654517	158067
ENSG00000143398	PIP5K1A	0.095401135	0.471745168	8394
ENSG00000244537	KRTAP4-2	0.078034437	0.471840327	85291
ENSG00000120948	TARDBP	0.060594387	0.47188121	23435
ENSG00000181961	OR4A16	0.075961758	0.472065489	81327
ENSG00000199080	MIR133B	-0.069883345	0.472107357	442890
ENSG00000174944	P2RY14	0.092263685	0.472131009	9934
ENSG00000134824	FADS2	0.086817635	0.472176862	9415
ENSG00000250770		0.086021018	0.472235012	NA
ENSG00000089639	GMIP	0.102371421	0.47224987	51291
ENSG00000184292	TACSTD2	-0.121835281	0.472517576	4070
ENSG00000257221		-0.065693593	0.472611113	NA
ENSG00000255399	TBX5-AS1	0.075344627	0.472649147	255480
ENSG00000166118	SPATA19	0.076291025	0.47274199	219938
ENSG00000042088	TDP1	-0.068704862	0.472812201	55775
ENSG00000175336	APOF	-0.068659945	0.472875357	319
ENSG00000261713	SSTR5-AS1	0.095887697	0.472889851	146336
ENSG00000251209	LINC00923	0.080205593	0.472962017	91948
ENSG00000187961	KLHL17	0.070903619	0.473033319	339451
ENSG00000100490	CDKL1	-0.11456981	0.473047271	8814
ENSG00000266486	FAM106CP	-0.140639336	0.473087759	NA
ENSG00000270196		0.077728925	0.473133626	NA
ENSG00000134201	GSTM5	0.238257929	0.473143752	2949
ENSG00000197978	GOLGA6L9	-0.074255917	0.473147214	440295
ENSG00000201499	RNU6-312P	0.066869772	0.473346843	NA
ENSG00000270816	LINC00221	-0.070264135	0.47337779	338005
ENSG00000249485	RBBP4P1	-0.079900336	0.473483124	NA
ENSG00000258920	FOXN3-AS1	-0.070978072	0.473522233	400236
ENSG00000129646	QRICH2	0.089499375	0.473598359	84074
ENSG00000172244	C5orf34	-0.072560983	0.473679402	375444
ENSG00000111877	MCM9	-0.074572467	0.473683894	254394
ENSG00000177738		-0.064171374	0.473696006	648987
ENSG00000278619	MRM1	-0.078792086	0.473828925	79922
ENSG00000183655	KLHL25	0.082246356	0.473887319	64410
ENSG00000166477	LEO1	-0.107756059	0.473992655	123169
ENSG00000264373		0.078582002	0.474009779	NA
ENSG00000186930	KRTAP6-2	-0.078862803	0.474030708	337967
ENSG00000168273	SMIM4	0.066900386	0.474047848	440957
ENSG00000179299	NSUN7	-0.087900262	0.474093218	79730
ENSG00000121381	TAS2R9	-0.069892776	0.474142467	50835
ENSG00000146013	GFRA3	-0.100227799	0.474261609	2676
ENSG00000135245	HILPDA	0.271723497	0.474274106	29923
ENSG00000231901		-0.069863191	0.474417753	NA
ENSG00000167757	KLK11	-0.092147877	0.474459306	11012
ENSG00000250488	LINC02233	-0.074874869	0.474482726	109729132
ENSG00000228517	CT47A7	-0.083594621	0.474620098	653282
ENSG00000272144		-0.071508655	0.474749967	NA
ENSG00000250378		-0.069014143	0.47476203	107986453
ENSG00000062485	CS	0.069806083	0.47476818	1431
ENSG00000268955		0.076958615	0.47489231	NA
ENSG00000165997	ARL5B	0.067179266	0.474926948	221079
ENSG00000148965	SAA4	0.057975845	0.474991368	6291
ENSG00000196497	IPO4	0.073975469	0.475032152	79711
ENSG00000107201	DDX58	0.092296044	0.475057347	23586
ENSG00000207808	MIR27A	-0.070747958	0.47506369	407018
ENSG00000152484	USP12	-0.063279298	0.475090992	219333
ENSG00000187475	HIST1H1T	-0.070633321	0.475253916	3010
ENSG00000232797	FAM207CP	0.070709677	0.475342773	NA
ENSG00000205086	C2orf91	0.079955667	0.475370881	400950
ENSG00000170498	KISS1	-0.084983348	0.475417451	3814
ENSG00000136240	KDELR2	-0.108551585	0.475433544	11014
ENSG00000170454	KRT75	0.070552918	0.475584792	9119
ENSG00000221176	MIR1207	0.084818828	0.475826161	100302175
ENSG00000135436	FAM186B	-0.065928224	0.475828494	84070
ENSG00000103534	TMC5	-0.094375173	0.475835469	79838
ENSG00000020426	MNAT1	0.059430472	0.475935949	4331
ENSG00000257564		-0.076511498	0.475937487	NA
ENSG00000279355	AGPAT4-IT1	0.181048753	0.47599134	79992
ENSG00000167644	C19orf33	0.079390104	0.475998225	64073
ENSG00000134873	CLDN10	0.433225874	0.476034096	9071
ENSG00000113812	ACTR8	-0.060373095	0.476037731	93973
ENSG00000126550	HTN1	0.065091245	0.476060646	3346
ENSG00000179348	GATA2	-0.06394192	0.476115627	2624
ENSG00000049247	UTS2	-0.079758014	0.476177743	10911
ENSG00000207578	MIR583	-0.064109098	0.476209988	693168
ENSG00000131504	DIAPH1	0.107121598	0.476341557	1729
ENSG00000230364	RPL4P3	-0.072198566	0.476389295	NA
ENSG00000111605	CPSF6	0.068859273	0.476460317	11052
ENSG00000196455	PIK3R4	-0.086062219	0.476626768	30849
ENSG00000130052	STARD8	0.158647642	0.476634042	9754
ENSG00000137648	TMPRSS4	-0.08443891	0.47668711	56649
ENSG00000205649	HTN3	0.075333364	0.476733409	3347
ENSG00000162676	GFI1	-0.080806237	0.476909747	2672
ENSG00000197406	DIO3	-0.071992039	0.476946699	1735
ENSG00000152818	UTRN	-0.071229496	0.476952817	7402
ENSG00000234558	API5P1	-0.070403738	0.477199895	NA
ENSG00000259804		-0.076948028	0.477255329	107984813
ENSG00000134644	PUM1	0.067459965	0.477433407	9698
ENSG00000136141	LRCH1	0.115925052	0.477531181	23143
ENSG00000257008	GPR142	-0.063893153	0.477534334	350383
ENSG00000187372	PCDHB13	0.064642237	0.477586404	56123
ENSG00000115425	PECR	-0.084306843	0.477608732	55825
ENSG00000226777	FAM30A	0.073683575	0.477623429	9834
ENSG00000203760	CENPW	-0.093397817	0.477628984	387103
ENSG00000203756	TMEM244	0.102401265	0.477872907	253582
ENSG00000138675	FGF5	-0.068408157	0.477921414	2250
ENSG00000115325	DOK1	-0.1137904	0.477961442	1796
ENSG00000188992	LIPI	0.063631764	0.477961745	149998
ENSG00000197241	SLC2A7	0.072775915	0.478073084	155184
ENSG00000073536	NLE1	0.080253199	0.478083674	54475
ENSG00000213445	SIPA1	0.094747077	0.478278831	6494
ENSG00000141028	CDRT15P1	0.070869364	0.478361666	NA
ENSG00000117501	MROH9	0.059350294	0.478383074	80133
ENSG00000213326	RPS7P11	0.061933401	0.478462717	NA
ENSG00000073598	FNDC8	-0.066999654	0.478485835	54752
ENSG00000213186	TRIM59	-0.0826617	0.478509348	286827
