ensembl_gene_id	logFC_ICM	PValue_ICM	hgnc_symbol	entrezgene
ENSG00000164989	0.481958689	0.181356567	CCDC171	203238
ENSG00000165006	-0.385029189	0.019313201	UBAP1	51271
ENSG00000165023	1.18477663	0.068801981	DIRAS2	54769
ENSG00000165025	-0.153429351	0.66024526	SYK	6850
ENSG00000165028	-1.135502483	0.003707551	NIPSNAP3B	55335
ENSG00000165029	-0.403374344	0.131963172	ABCA1	19
ENSG00000165030	-0.559937732	0.12396021	NFIL3	4783
ENSG00000165046	0.118197049	0.786250751	LETM2	137994
ENSG00000165055	0.156246294	0.481912707	METTL2B	55798
ENSG00000165059	-0.874708606	0.287770877	PRKACG	5568
ENSG00000165060	-0.116857264	0.619998269	FXN	2395
ENSG00000165061	-1.318357489	0.03487376	ZMAT4	79698
ENSG00000165071	1.021712853	0.00115581	TMEM71	137835
ENSG00000165072	-0.183624085	0.658095238	MAMDC2	256691
ENSG00000165084	-0.71449569	0.147713073	C8orf34	116328
ENSG00000165092	-0.087220238	0.754406123	ALDH1A1	216
ENSG00000165097	-0.242733239	0.421699705	KDM1B	221656
ENSG00000165102	-0.018226939	0.929057072	HGSNAT	138050
ENSG00000165105	-0.224106974	0.687342403	RASEF	158158
ENSG00000165113	-0.140950966	0.48056927	GKAP1	80318
ENSG00000165115	-0.000598906	0.998663811	KIF27	55582
ENSG00000165118	-0.395448077	0.238201982	C9orf64	84267
ENSG00000165119	-0.573455873	0.000618844	HNRNPK	3190
ENSG00000165124	0.058589283	0.840821984	SVEP1	79987
ENSG00000165138	0.130554636	0.540957186	ANKS6	203286
ENSG00000165140	-0.821368679	0.201499322	FBP1	2203
ENSG00000165152	-0.00784536	0.975901444	TMEM246	84302
ENSG00000165156	-0.225852652	0.151508	ZHX1	11244
ENSG00000165168	-0.925540731	0.011874454	CYBB	1536
ENSG00000165169	-0.360344725	0.070277672	DYNLT3	6990
ENSG00000165171	2.243039294	0.004163457	METTL27	155368
ENSG00000165175	-1.291111263	3.13e-05	MID1IP1	58526
ENSG00000165181	0.850524189	0.145399412	SHOC1	158401
ENSG00000165182	-1.297577473	0.095781717	CXorf58	254158
ENSG00000165185	0.200403557	0.344997434	KIAA1958	158405
ENSG00000165186	-0.145914739	0.799722039	PTCHD1	139411
ENSG00000165192	-0.29296928	0.241328627	ASB11	140456
ENSG00000165194	-0.189687143	0.693513358	PCDH19	57526
ENSG00000165195	-0.491942882	0.091445101	PIGA	5277
ENSG00000165197	-0.06616892	0.820246242	VEGFD	2277
ENSG00000165209	-0.221432133	0.343789675	STRBP	55342
ENSG00000165219	-0.114907337	0.38897145	GAPVD1	26130
ENSG00000165233	0.477952181	0.03034314	CARD19	84270
ENSG00000165238	-0.068165729	0.724350065	WNK2	65268
ENSG00000165240	0.08094448	0.728508813	ATP7A	538
ENSG00000165244	-0.414048453	0.355167069	ZNF367	195828
ENSG00000165246	-0.009465975	0.985081892	NLGN4Y	22829
ENSG00000165259	-0.482177296	0.239370429	HDX	139324
ENSG00000165264	-0.220948161	0.408340408	NDUFB6	4712
ENSG00000165269	0.20408499	0.255128574	AQP7	364
ENSG00000165269	0.20408499	0.255128574	AQP7	112267859
ENSG00000165271	-0.321731234	0.192654662	NOL6	65083
ENSG00000165272	-0.495529669	0.171525835	AQP3	360
ENSG00000165275	0.501680661	0.033612881	TRMT10B	158234
ENSG00000165280	-0.394472546	0.043482218	VCP	7415
ENSG00000165282	-0.518942807	0.053305894	PIGO	84720
ENSG00000165283	-0.012761957	0.946035497	STOML2	30968
ENSG00000165288	-0.318593063	0.189458159	BRWD3	254065
ENSG00000165300	0.81793082	0.185679798	SLITRK5	26050
ENSG00000165312	-1.397882273	0.026609594	OTUD1	220213
ENSG00000165322	-0.155130826	0.455479623	ARHGAP12	94134
ENSG00000165323	0.738156943	0.146195779	FAT3	120114
ENSG00000165338	-0.138011143	0.574813331	HECTD2	143279
ENSG00000165355	0.060168763	0.726969973	FBXO33	254170
ENSG00000165359	-0.167503515	0.552701763	INTS6L	203522
ENSG00000165376	0.458666169	0.532490331	CLDN2	9075
ENSG00000165379	-0.22960102	0.656092259	LRFN5	145581
ENSG00000165389	-0.822039131	0.001961885	SPTSSA	171546
ENSG00000165392	0.001437796	0.995300454	WRN	7486
ENSG00000165406	-0.422888265	0.103517972	MARCH8	220972
ENSG00000165409	1.12559805	0.07592907	TSHR	7253
ENSG00000165410	0.050209683	0.846741231	CFL2	1073
ENSG00000165416	-0.181409351	0.38680003	SUGT1	10910
ENSG00000165417	-0.386083601	0.091668611	GTF2A1	2957
ENSG00000165424	0.132147188	0.356663959	ZCCHC24	219654
ENSG00000165434	-0.486195002	0.157325616	PGM2L1	283209
ENSG00000165449	1.459702799	2.13e-05	SLC16A9	220963
ENSG00000165457	0.143633938	0.647723171	FOLR2	2350
ENSG00000165458	-0.21433489	0.269168731	INPPL1	3636
ENSG00000165474	-0.25737944	0.71648813	GJB2	2706
ENSG00000165475	-0.21862363	0.392023434	CRYL1	51084
ENSG00000165476	-0.266503949	0.206318128	REEP3	221035
ENSG00000165478	0.134632902	0.82534549	HEPACAM	220296
ENSG00000165480	0.348964035	0.460236825	SKA3	221150
ENSG00000165487	-0.368275011	0.041139423	MICU2	221154
ENSG00000165490	0.119930676	0.834651429	DDIAS	220042
ENSG00000165494	0.005670777	0.973072117	PCF11	51585
ENSG00000165495	-0.184743376	0.468732192	PKNOX2	63876
ENSG00000165501	0.557605181	0.081026061	LRR1	122769
ENSG00000165502	-0.483895408	0.029658003	RPL36AL	6166
ENSG00000165506	-0.772769976	0.028730114	DNAAF2	55172
ENSG00000165507	-0.892498381	0.036604661	DEPP1	11067
ENSG00000165511	0.888061383	0.055830121	C10orf25	220979
ENSG00000165512	-0.339489401	0.04222314	ZNF22	7570
ENSG00000165516	-0.143837921	0.521448173	KLHDC2	23588
ENSG00000165521	0.055169201	0.884761899		161436
ENSG00000165525	0.129405556	0.404590153	NEMF	9147
ENSG00000165526	-0.061853002	0.665028208	RPUSD4	84881
ENSG00000165527	-0.538917428	0.018851644	ARF6	382
ENSG00000165533	0.164684275	0.514696298	TTC8	123016
ENSG00000165548	-0.524396953	0.400055349	TMEM63C	57156
ENSG00000165555	-0.741543455	0.295027512	NOXRED1	122945
ENSG00000165566	0.567816987	0.372672877	AMER2	219287
ENSG00000165568	0.119787966	0.799492799	AKR1E2	83592
ENSG00000165572	0.007785916	0.97750185	KBTBD6	89890
ENSG00000165591	0.699236765	0.304879888	FAAH2	158584
ENSG00000165609	-0.057703813	0.697569923	NUDT5	11164
ENSG00000165617	-0.56959397	0.114567052	DACT1	51339
ENSG00000165626	-0.330120711	0.089353936	BEND7	222389
ENSG00000165629	-0.310977987	0.305356692	ATP5F1C	509
ENSG00000165630	-0.313265875	0.158855044	PRPF18	8559
ENSG00000165632	-0.058852407	0.712316126	TAF3	83860
ENSG00000165633	-0.524499251	0.136635763	VSTM4	196740
ENSG00000165637	0.216456966	0.434637048	VDAC2	7417
ENSG00000165644	0.404346266	0.225828906	COMTD1	118881
ENSG00000165646	-0.548394141	0.53537316	SLC18A2	6571
ENSG00000165650	-0.748662226	0.005846818	PDZD8	118987
ENSG00000165655	0.066481689	0.771110204	ZNF503	84858
ENSG00000165660	-0.116794219	0.518365226	ABRAXAS2	23172
ENSG00000165661	-0.272406097	0.245909838	QSOX2	169714
ENSG00000165669	-0.105613185	0.545264676	FAM204A	63877
ENSG00000165671	-0.087043391	0.516751158	NSD1	64324
ENSG00000165672	-0.894838682	0.012121724	PRDX3	10935
ENSG00000165675	-0.218964372	0.277500144	ENOX2	10495
ENSG00000165678	-0.52334783	0.064410178	GHITM	27069
ENSG00000165682	0.141479866	0.847401148	CLEC1B	51266
ENSG00000165684	0.697888026	0.00996056	SNAPC4	6621
ENSG00000165685	0.174659561	0.806742754	TMEM52B	120939
ENSG00000165688	0.163972124	0.222542328	PMPCA	23203
ENSG00000165689	0.088207929	0.703273948	ENTR1	10807
ENSG00000165694	-1.765609303	0.01816866	FRMD7	90167
ENSG00000165695	-0.489476718	0.469270508	AK8	158067
ENSG00000165698	0.759403569	0.011245243	SPACA9	11092
ENSG00000165699	-0.024945231	0.895149518	TSC1	7248
ENSG00000165704	0.110434086	0.539299932	HPRT1	3251
ENSG00000165714	-0.616826258	0.054195502	BORCS5	118426
ENSG00000165716	0.453402879	0.033327434	DIPK1B	138311
ENSG00000165724	-0.141680533	0.612560135	ZMYND19	116225
ENSG00000165730	0.232102651	0.731229537	STOX1	219736
ENSG00000165731	-1.091980779	0.099223054	RET	5979
ENSG00000165732	-0.904031371	0.002698551	DDX21	9188
ENSG00000165733	-0.237824279	0.183454399	BMS1	9790
ENSG00000165752	-0.147665574	0.632223806	STK32C	282974
ENSG00000165757	-0.113548276	0.519508915	JCAD	57608
ENSG00000165775	-0.197956127	0.2440478	FUNDC2	65991
ENSG00000165782	-0.099264138	0.574369432	PIP4P1	90809
ENSG00000165792	0.124231518	0.354828474	METTL17	64745
ENSG00000165795	-0.394196661	0.054545228	NDRG2	57447
ENSG00000165801	-0.001804814	0.991111212	ARHGEF40	55701
ENSG00000165802	0.042490998	0.855004414	NSMF	26012
ENSG00000165804	0.450040048	0.025709518	ZNF219	51222
ENSG00000165806	-0.788351473	0.008776805	CASP7	840
ENSG00000165807	1.344827814	0.100326147	PPP1R36	145376
ENSG00000165810	0.500247704	0.026705552	BTNL9	153579
ENSG00000165813	0.140113435	0.430118216	CCDC186	55088
ENSG00000165816	0.89637388	0.151091645	VWA2	340706
ENSG00000165819	0.167750368	0.215491864	METTL3	56339
ENSG00000165821	-0.51484582	0.174328653	SALL2	6297
ENSG00000165832	-0.184652808	0.577971859	TRUB1	142940
ENSG00000165861	0.115312279	0.472419646	ZFYVE1	53349
ENSG00000165868	-0.114439059	0.471961696	HSPA12A	259217
ENSG00000165879	0.109804146	0.805813864	FRAT1	10023
ENSG00000165886	0.183190212	0.311381149	UBTD1	80019
ENSG00000165887	0.332446296	0.484683105	ANKRD2	26287
ENSG00000165891	-0.650343283	0.291416366	E2F7	144455
ENSG00000165895	-0.782189452	0.023634469	ARHGAP42	143872
ENSG00000165898	0.272564825	0.26531724	ISCA2	122961
ENSG00000165899	-0.041073781	0.940863191	OTOGL	283310
ENSG00000165912	0.604896554	0.001109444	PACSIN3	29763
ENSG00000165914	-0.08963414	0.563019608	TTC7B	145567
ENSG00000165915	0.277288026	0.104982281	SLC39A13	91252
ENSG00000165916	0.183457635	0.212708401	PSMC3	5702
ENSG00000165917	0.712158277	0.015225131	RAPSN	5913
ENSG00000165923	0.730876951	0.126963506	AGBL2	79841
ENSG00000165929	-0.69282662	0.117852235	TC2N	123036
ENSG00000165934	-0.406021374	0.035683562	CPSF2	53981
ENSG00000165935	-0.215655333	0.770566584	SMCO2	341346
ENSG00000165943	-0.081933705	0.723224415	MOAP1	64112
ENSG00000165948	0.605869333	0.021129952	IFI27L1	122509
ENSG00000165949	0.347224325	0.0550148	IFI27	3429
ENSG00000165959	-0.450972898	0.148736322	CLMN	79789
ENSG00000165966	0.711467777	0.297678311	PDZRN4	29951
ENSG00000165970	0.226837701	0.718953648	SLC6A5	9152
ENSG00000165972	1.090827535	0.134004512	CCDC38	120935
ENSG00000165983	-0.617059614	0.015190494	PTER	9317
ENSG00000165995	-0.325367868	0.203786218	CACNB2	783
ENSG00000165996	-0.054328594	0.711104164	HACD1	9200
ENSG00000165997	-0.771372443	0.002263081	ARL5B	221079
ENSG00000166002	-0.422140005	0.089607018	SMCO4	56935
ENSG00000166004	0.029678456	0.894389483	CEP295	85459
ENSG00000166012	-0.50866731	0.116001521	TAF1D	79101
ENSG00000166016	-0.580307724	0.089888143	ABTB2	25841
ENSG00000166024	-0.162143559	0.569012329	R3HCC1L	27291
ENSG00000166025	-0.119635754	0.60928603	AMOTL1	154810
ENSG00000166033	0.428689373	0.02768356	HTRA1	5654
ENSG00000166035	-0.436604565	0.533291488	LIPC	3990
ENSG00000166037	-0.221249583	0.124548667	CEP57	9702
ENSG00000166046	-0.554560897	0.112690627	TCP11L2	255394
ENSG00000166068	-0.157897612	0.416178038	SPRED1	161742
ENSG00000166069	0.93542735	0.135132746	TMCO5A	145942
ENSG00000166073	-0.072357625	0.811182088	GPR176	11245
ENSG00000166086	0.077341253	0.626813943	JAM3	83700
ENSG00000166091	0.17295635	0.819443621	CMTM5	116173
ENSG00000166106	-0.296154744	0.38760199	ADAMTS15	170689
ENSG00000166111	0.800813317	0.129996703	SVOP	55530
ENSG00000166123	-0.72409416	0.005910588	GPT2	84706
ENSG00000166128	-0.224435958	0.431422032	RAB8B	51762
ENSG00000166130	0.005311703	0.985565681	IKBIP	121457
ENSG00000166133	0.086375174	0.6891583	RPUSD2	27079
ENSG00000166135	-0.2178892	0.297211219	HIF1AN	55662
ENSG00000166136	0.692047543	0.000694372	NDUFB8	4714
ENSG00000166140	-0.237619656	0.190811819	ZFYVE19	84936
ENSG00000166145	-0.636425934	0.330740652	SPINT1	6692
ENSG00000166147	-0.085172067	0.721437324		2200
ENSG00000166148	-1.313825209	0.104709607	AVPR1A	552
ENSG00000166153	-0.886372284	0.243693527	DEPDC4	120863
ENSG00000166164	-0.447824386	0.022138139	BRD7	29117
ENSG00000166165	0.190092125	0.367537666	CKB	1152
ENSG00000166166	-0.044787726	0.884564642	TRMT61A	115708
ENSG00000166167	-0.082440363	0.551206033	BTRC	8945
ENSG00000166169	0.632721671	0.002339397	POLL	27343
ENSG00000166170	0.181166844	0.303770268	BAG5	9529
ENSG00000166171	0.649283706	0.001986306	DPCD	25911
ENSG00000166173	-0.723859958	0.000816426	LARP6	55323
ENSG00000166181	-0.260416298	0.17902886	API5	8539
ENSG00000166183	-0.205156803	0.447880993	ASPG	374569
ENSG00000166188	-0.068995211	0.738393164	ZNF319	57567
ENSG00000166189	0.514007675	0.017311214	HPS6	79803
ENSG00000166192	0.141236827	0.698655188	SENP8	123228
ENSG00000166197	-0.857328055	0.001646007	NOLC1	9221
ENSG00000166199	-0.118783359	0.639961119	ALKBH3	221120
ENSG00000166200	-0.450445103	0.012077329	COPS2	9318
ENSG00000166206	-0.522900637	0.314991962	GABRB3	2562
ENSG00000166224	-0.164878818	0.408913932	SGPL1	8879
ENSG00000166225	0.041274933	0.82784606	FRS2	10818
ENSG00000166226	-0.783262597	0.016421577	CCT2	10576
ENSG00000166228	0.039804606	0.818106376	PCBD1	5092
ENSG00000166233	-0.201762933	0.150255589	ARIH1	25820
ENSG00000166246	0.568104147	0.445146689	C16orf71	146562
ENSG00000166250	-0.574710231	0.222521665	CLMP	79827
ENSG00000166257	0.775483118	0.012029997	SCN3B	55800
ENSG00000166260	-0.473647912	0.109270721	COX11	1353
ENSG00000166261	-0.126852463	0.707254857	ZNF202	7753
ENSG00000166262	0.398302139	0.261785479	FAM227B	196951
ENSG00000166263	-0.517086563	0.067193677	STXBP4	252983
ENSG00000166265	-0.153982389	0.307919508	CYYR1	116159
ENSG00000166266	-0.180354502	0.210888979	CUL5	8065
ENSG00000166268	-0.168135928	0.773183092	MYRFL	196446
ENSG00000166272	-0.065818547	0.646566235	WBP1L	54838
ENSG00000166275	-0.291977689	0.159366379	BORCS7	119032
ENSG00000166278	-0.418108702	0.323536009	C2	717
ENSG00000166289	-0.109557158	0.722860998	PLEKHF1	79156
ENSG00000166292	-0.343868892	0.391248643	TMEM100	55273
ENSG00000166295	0.160166203	0.366334689	ANAPC16	119504
ENSG00000166311	-0.04531048	0.828205352	SMPD1	6609
ENSG00000166313	-0.159099385	0.282428817	APBB1	322
ENSG00000166317	0.667298581	0.008801606	SYNPO2L	79933
ENSG00000166321	-0.250243957	0.496010398	NUDT13	25961
ENSG00000166323	0.6710995	0.236364503	C11orf65	160140
ENSG00000166326	0.153087023	0.444086589	TRIM44	54765
ENSG00000166333	0.185638272	0.184173824	ILK	3611
ENSG00000166337	0.658040836	0.018915597	TAF10	6881
ENSG00000166340	-0.257509246	0.198956861	TPP1	1200
ENSG00000166341	0.14192296	0.540100319	DCHS1	8642
ENSG00000166342	-0.320508587	0.61371638	NETO1	81832
ENSG00000166343	0.617772332	0.038873816	MSS51	118490
ENSG00000166347	-0.788134586	0.018253265	CYB5A	1528
ENSG00000166348	0.522740475	0.080702268	USP54	159195
ENSG00000166349	0.001717302	0.997048507	RAG1	5896
ENSG00000166352	0.06629597	0.727867284	C11orf74	119710
ENSG00000166377	-0.209599729	0.345274466	ATP9B	374868
ENSG00000166387	0.115315126	0.673208233	PPFIBP2	8495
ENSG00000166394	-0.557903586	0.269560765	CYB5R2	51700
ENSG00000166398	0.260967089	0.051665684	KIAA0355	9710
ENSG00000166401	-1.209264923	0.041761953	SERPINB8	5271
ENSG00000166402	-0.597399445	0.015577405	TUB	7275
ENSG00000166405	0.274201433	0.200226799	RIC3	79608
ENSG00000166407	-0.689819607	0.254560165	LMO1	4004
ENSG00000166411	-0.192763795	0.334444174	IDH3A	3419
ENSG00000166415	-0.370187823	0.532684108	WDR72	256764
ENSG00000166428	1.312278335	0.083889392	PLD4	122618
ENSG00000166432	0.767659732	0.002495672	ZMAT1	84460
ENSG00000166435	0.073960682	0.814138002	XRRA1	143570
ENSG00000166436	0.070203154	0.823712379	TRIM66	9866
ENSG00000166439	-0.330010282	0.103681662	RNF169	254225
ENSG00000166441	0.094692414	0.672912477	RPL27A	6157
ENSG00000166444	-0.010801103	0.943549502	ST5	6764
ENSG00000166448	1.496546497	0.018637678	TMEM130	222865
ENSG00000166450	0.007750829	0.982862015	PRTG	283659
ENSG00000166451	-0.718467288	0.11714148	CENPN	55839
ENSG00000166452	0.239597308	0.295893484	AKIP1	56672
ENSG00000166454	-0.184010013	0.321059195	ATMIN	23300
ENSG00000166455	-0.409515295	0.364554403	C16orf46	123775
ENSG00000166471	0.017147881	0.932424609	TMEM41B	440026
ENSG00000166473	0.211120929	0.60757011	PKD1L2	114780
ENSG00000166477	-0.291552965	0.292622858	LEO1	123169
ENSG00000166478	-0.828466486	0.012219614	ZNF143	7702
ENSG00000166479	-0.053617019	0.709052473	TMX3	54495
ENSG00000166482	0.346788572	0.109060998	MFAP4	4239
ENSG00000166483	-0.020302589	0.932631193	WEE1	7465
ENSG00000166484	0.155860366	0.45717476	MAPK7	5598
ENSG00000166501	-0.64730914	0.119200446	PRKCB	5579
ENSG00000166503	-0.509988552	0.001691786	HDGFL3	50810
ENSG00000166507	-0.214173075	0.150501671	NDST2	8509
ENSG00000166508	0.304963307	0.095375615	MCM7	4176
ENSG00000166510	-0.48853378	0.128754524	CCDC68	80323
ENSG00000166523	0.096214646	0.85950049	CLEC4E	26253
ENSG00000166526	0.012734156	0.938610843	ZNF3	7551
ENSG00000166529	0.140219733	0.515375822	ZSCAN21	7589
ENSG00000166532	-0.321385911	0.182081106	RIMKLB	57494
ENSG00000166535	0.16153671	0.800933341	A2ML1	144568
ENSG00000166546	-0.361871986	0.426538339	BEAN1	146227
ENSG00000166548	0.182553577	0.229061773	TK2	7084
ENSG00000166557	0.209728514	0.302950209	TMED3	23423
ENSG00000166558	-0.535103805	0.54940178	SLC38A8	146167
ENSG00000166562	-0.51670769	0.066515501	SEC11C	90701
ENSG00000166575	-0.063160429	0.811574653	TMEM135	65084
ENSG00000166578	0.168317394	0.766527457	IQCD	115811
ENSG00000166579	-0.249084495	0.218158001	NDEL1	81565
ENSG00000166582	-0.416628059	0.326434166	CENPV	201161
ENSG00000166589	1.361043325	0.113892027	CDH16	1014
ENSG00000166592	-0.03512373	0.913034635	RRAD	6236
ENSG00000166595	0.396830991	0.008193576	CIAO2B	51647
ENSG00000166598	-0.303541775	0.128303113	HSP90B1	7184
ENSG00000166619	0.365318912	0.022820744	BLCAP	10904
ENSG00000166669	0.029154046	0.892387849	ATF7IP2	80063
ENSG00000166676	-0.071027783	0.904834673	TVP23A	780776
ENSG00000166681	-0.353646353	0.283713138	BEX3	27018
ENSG00000166682	-0.081000026	0.829464393	TMPRSS5	80975
ENSG00000166685	0.303379865	0.048748925		9382
ENSG00000166689	-0.678095237	0.054736063	PLEKHA7	144100
ENSG00000166704	0.168012023	0.416080365	ZNF606	80095
ENSG00000166710	-0.821494524	0.012535485	B2M	567
ENSG00000166716	-0.357476306	0.035747742	ZNF592	9640
ENSG00000166734	-0.167991477	0.446714129	CASC4	113201
ENSG00000166741	-0.317353882	0.454037238	NNMT	4837
ENSG00000166743	-1.045545383	0.146150394	ACSM1	116285
ENSG00000166747	-0.271363876	0.066515607	AP1G1	164
ENSG00000166750	-0.242056135	0.218226913	SLFN5	162394
ENSG00000166762	0.880259365	0.017715466	CATSPER2	117155
ENSG00000166780	0.162605302	0.338217413	C16orf45	89927
ENSG00000166783	-0.325887768	0.119878203	MARF1	9665
ENSG00000166788	0.30119717	0.256508062	SAAL1	113174
ENSG00000166793	-0.052111618	0.917238661	YPEL4	219539
ENSG00000166794	0.308914936	0.204782739	PPIB	5479
ENSG00000166796	0.097848522	0.905837452	LDHC	3948
ENSG00000166797	-0.047314761	0.849447585	CIAO2A	84191
ENSG00000166801	0.030168166	0.890413103	FAM111A	63901
ENSG00000166803	-0.302831913	0.631096308	PCLAF	9768
ENSG00000166813	0.658761502	0.078050303	KIF7	374654
ENSG00000166816	0.32432709	0.095829748	LDHD	197257
ENSG00000166819	1.209521023	0.093419239	PLIN1	5346
ENSG00000166821	0.245829861	0.335570762	PEX11A	8800
ENSG00000166822	0.28270039	0.167865364	TMEM170A	124491
ENSG00000166823	0.269000277	0.530284662	MESP1	55897
ENSG00000166825	-0.473627597	0.24236646	ANPEP	290
ENSG00000166828	-0.032018528	0.96076353	SCNN1G	6340
ENSG00000166831	-0.403778211	0.047567048	RBPMS2	348093
ENSG00000166833	0.01479074	0.953149897	NAV2	89797
ENSG00000166839	-0.066937716	0.848939959	ANKDD1A	348094
ENSG00000166840	1.072284662	0.020964717	GLYATL1	92292
ENSG00000166845	0.031968115	0.92533097	C18orf54	162681
ENSG00000166847	-0.103572409	0.545437362	DCTN5	84516
ENSG00000166848	0.435954344	0.013382887	TERF2IP	54386
ENSG00000166851	0.857706952	0.0271495	PLK1	5347
ENSG00000166855	-0.476870309	0.029100285	CLPX	10845
ENSG00000166860	-0.11311519	0.580215273	ZBTB39	9880
ENSG00000166881	-0.039548224	0.880553772	NEMP1	23306
ENSG00000166886	-0.099444123	0.65094008	NAB2	4665
ENSG00000166887	0.197862929	0.253937098	VPS39	23339
ENSG00000166888	0.334465802	0.109413769	STAT6	6778
ENSG00000166889	-0.202979768	0.258578685	PATL1	219988
ENSG00000166896	-0.426176503	0.235529709	ATP23	91419
ENSG00000166897	0.554297602	0.28365687	ELFN2	114794
ENSG00000166900	0.0348138	0.826243237	STX3	6809
ENSG00000166902	-0.099133117	0.64305965	MRPL16	54948
ENSG00000166908	-0.023664682	0.888832109	PIP4K2C	79837
ENSG00000166912	-0.212120775	0.163882397	MTMR10	54893
ENSG00000166913	0.02733665	0.859434756	YWHAB	7529
ENSG00000166922	0.426152811	0.590037393	SCG5	6447
ENSG00000166923	1.289444322	0.081016493	GREM1	26585
ENSG00000166924	0.069492575	0.925009093	NYAP1	222950
ENSG00000166925	0.166158688	0.431702019	TSC22D4	81628
ENSG00000166927	-0.050624631	0.876866124	MS4A7	58475
ENSG00000166928	0.991700889	0.015031276		84689
ENSG00000166938	-0.550704203	0.017130539	DIS3L	115752
ENSG00000166946	-0.58883194	0.007925241	CCNDBP1	23582
ENSG00000166947	1.460002126	0.044406059	EPB42	2038
ENSG00000166949	-0.193706066	0.225680075	SMAD3	4088
ENSG00000166960	-0.704398646	0.335022198	CCDC178	374864
ENSG00000166963	0.168926148	0.621458923	MAP1A	4130
ENSG00000166965	0.165355034	0.411824499	RCCD1	91433
ENSG00000166971	-0.47725938	0.075545533	AKTIP	64400
ENSG00000166974	-0.040853472	0.840174831	MAPRE2	10982
ENSG00000166979	-0.081681559	0.788518472	EVA1C	59271
ENSG00000166986	-1.001853522	0.023666477	MARS	4141
