ensembl_gene_id	logFC_BC	PValue_BC	entrezgene
ENSG00000154359	-1.063010565	0.046222306	91694
ENSG00000154370	2.102623437	0.000177072	81559
ENSG00000154380	1.037345049	0.016782314	55740
ENSG00000154429	0.407441748	0.361455541	126731
ENSG00000154447	0.682500107	0.234906706	57630
ENSG00000154451	-0.534171159	0.487255789	115362
ENSG00000154473	1.508365324	0.000686737	9184
ENSG00000154478	4.252236361	0.009533377	2849
ENSG00000154479	0.826339826	0.281892646	129881
ENSG00000154485	-0.767082823	0.35491839	118856
ENSG00000154493	-4.649629246	7.95e-05	118611
ENSG00000154511	-2.544177839	0.000398397	388650
ENSG00000154518	-0.052139065	0.8553501	518
ENSG00000154529	-4.820462482	0.00020223	728577
ENSG00000154537	2.925914338	0.010603412	105379444
ENSG00000154548	0.823909744	0.447530928	135295
ENSG00000154553	-2.415445693	0.001210656	27295
ENSG00000154556	-0.968536565	0.182300749	8470
ENSG00000154582	1.207318219	0.017075055	6921
ENSG00000154589	-2.29622208	0.00171449	23643
ENSG00000154608	-2.326347406	0.004203343	NA
ENSG00000154611	-4.150425732	0.001611162	143471
ENSG00000154639	2.115870521	0.094919371	1525
ENSG00000154640	0.092816446	0.869620142	10950
ENSG00000154642	-0.347945628	0.413602527	54149
ENSG00000154645	-1.20240729	0.281677104	140578
ENSG00000154654	5.98866948	0.005015737	4685
ENSG00000154655	-0.554784947	0.544134851	91133
ENSG00000154678	-3.707055346	0.000652304	5137
ENSG00000154710	0.758135323	0.097312455	27342
ENSG00000154719	0.208021141	0.459784824	54148
ENSG00000154721	-3.934295256	2.71e-06	58494
ENSG00000154723	0.017901377	0.955478352	522
ENSG00000154727	-0.902488205	0.018177324	2551
ENSG00000154734	-3.657551326	0.000601256	9510
ENSG00000154736	-5.603388283	3.23e-07	11096
ENSG00000154743	0.569350235	0.118570107	80746
ENSG00000154760	-1.932279654	0.023052969	146857
ENSG00000154767	-0.404594818	0.242398879	7508
ENSG00000154781	0.207379579	0.50264369	51244
ENSG00000154783	-1.798419696	0.041599104	152273
ENSG00000154803	-0.812047342	0.009496246	201163
ENSG00000154813	-0.513475207	0.249773333	285381
ENSG00000154814	0.263141129	0.448939355	92106
ENSG00000154822	-3.142103053	0.00060472	23228
ENSG00000154832	0.571487909	0.116462298	30827
ENSG00000154839	3.140279688	0.001865459	220134
ENSG00000154845	-0.291200295	0.269533882	9989
ENSG00000154856	-3.171328296	0.00042923	147495
ENSG00000154864	-0.368076496	0.686241588	63895
ENSG00000154874	-2.019513159	0.065508723	284047
ENSG00000154889	-0.395025834	0.22058159	65258
ENSG00000154898	-2.273808021	0.01929558	NA
ENSG00000154914	2.011562382	0.124967914	124739
ENSG00000154917	-1.692820058	0.013791611	51560
ENSG00000154920	2.50526609	0.001190565	146956
ENSG00000154928	-2.038908744	0.114470839	2047
ENSG00000154930	1.416131279	0.035850343	84532
ENSG00000154945	-1.279462761	0.008191761	91369
ENSG00000154957	-0.015614118	0.971194155	7566
ENSG00000154978	0.141624165	0.77383685	81552
ENSG00000155008	-0.277774224	0.51740648	139322
ENSG00000155011	0.697078071	0.596221666	27123
ENSG00000155016	-1.950435295	0.010174295	113612
ENSG00000155034	-0.245481695	0.608727598	80028
ENSG00000155066	3.656888653	0.012793377	150696
ENSG00000155085	0.149025281	0.719709813	221264
ENSG00000155090	-1.448070388	0.015681351	7071
ENSG00000155093	3.452060189	0.033614489	5799
ENSG00000155096	0.548330551	0.275290748	51582
ENSG00000155097	0.525312068	0.253174445	528
ENSG00000155099	-1.479573534	0.067134246	55529
ENSG00000155100	0.167417969	0.699765065	51633
ENSG00000155111	0.466488257	0.39679962	23097
ENSG00000155115	0.895417041	0.076075269	112495
ENSG00000155158	-0.286414824	0.579759869	158219
ENSG00000155189	1.171982993	0.039886302	55326
ENSG00000155229	-0.049614626	0.853640628	64210
ENSG00000155252	-0.070014631	0.815340405	55361
ENSG00000155254	-0.551262066	0.341461441	83742
ENSG00000155256	1.093841556	0.010057202	118813
ENSG00000155265	0.932181904	0.240265153	401647
ENSG00000155269	-1.073060008	0.200906856	27201
ENSG00000155275	0.225380512	0.557301735	152992
ENSG00000155287	0.016905929	0.962911062	81894
ENSG00000155304	0.274375488	0.526153588	6782
ENSG00000155307	-1.381792721	0.048689415	388813
ENSG00000155307	-1.381792721	0.048689415	64092
ENSG00000155313	-1.296232161	0.000272892	29761
ENSG00000155324	-1.910220745	0.00692725	65983
ENSG00000155329	-0.068822015	0.861860848	54819
ENSG00000155330	0.635955759	0.198481805	388272
ENSG00000155363	0.757863778	0.017427488	4343
ENSG00000155366	0.823263825	0.07256887	389
ENSG00000155367	3.290807794	0.001622776	333926
ENSG00000155368	-0.241858455	0.584674747	1622
ENSG00000155380	-0.81173855	0.213973073	6566
ENSG00000155393	-0.02489863	0.950461382	55027
ENSG00000155438	0.726317623	0.029556683	84365
ENSG00000155463	-0.349499709	0.218920542	5018
ENSG00000155465	-2.080517149	0.002551817	9056
ENSG00000155506	-0.109919303	0.7338212	23367
ENSG00000155508	-0.187927974	0.644019637	9337
ENSG00000155511	4.953915717	0.074066678	2890
ENSG00000155530	1.672083722	0.047209183	136332
ENSG00000155542	0.455302241	0.391460148	133383
ENSG00000155545	0.200578107	0.631022428	166968
ENSG00000155561	0.047310395	0.855915146	23165
ENSG00000155592	0.527543595	0.226158103	342357
ENSG00000155621	-0.861647462	0.032217148	138241
ENSG00000155629	-1.941218495	0.000689862	118788
ENSG00000155636	0.38155703	0.204577179	129831
ENSG00000155657	-1.541413008	0.023776887	7273
ENSG00000155659	-4.957934829	0.000145432	11326
ENSG00000155660	0.960223737	0.016211839	9601
ENSG00000155666	0.79984235	0.053296033	79831
ENSG00000155714	-1.663674795	0.033592294	255762
ENSG00000155719	-1.965415081	0.027027423	146183
ENSG00000155729	-0.341231199	0.408434982	130535
ENSG00000155744	-0.944524648	0.019537129	285172
ENSG00000155749	-2.114097876	0.013229292	130540
ENSG00000155754	-3.703873366	5.12e-05	151254
ENSG00000155755	-0.776608772	0.03084776	65062
ENSG00000155760	0.012857745	0.986193501	8324
ENSG00000155761	0.165351627	0.826317438	200162
ENSG00000155792	0.084995023	0.894466176	64798
ENSG00000155816	0.940996014	0.467028221	56776
ENSG00000155827	-0.213491952	0.542970622	56254
ENSG00000155846	-1.694626706	0.027996285	133522
ENSG00000155849	-2.674625237	4.8e-06	9844
ENSG00000155850	-0.637675747	0.156993784	1836
ENSG00000155858	-0.355542578	0.289673806	134353
ENSG00000155868	0.122236204	0.762944983	9443
ENSG00000155875	1.368941197	0.169357619	158297
ENSG00000155876	-0.412516765	0.214922297	10670
ENSG00000155886	3.84116109	0.001984923	25769
ENSG00000155893	0.665801069	0.062879434	92370
ENSG00000155897	-3.65980929	0.015297032	114
ENSG00000155903	-0.631748971	0.090021186	5922
ENSG00000155906	0.949918943	0.04610967	55005
ENSG00000155918	3.07546393	0.028308484	154064
ENSG00000155926	-2.023073784	0.001099116	6503
ENSG00000155957	0.892079166	0.144960949	51643
ENSG00000155959	0.424510004	0.128948413	7411
ENSG00000155961	3.254153377	0.008541287	116442
ENSG00000155962	-3.176694293	2.05e-05	1193
ENSG00000155966	-2.682191961	0.006548463	2334
ENSG00000155970	-2.68586103	0.005574348	286097
ENSG00000155974	0.967805066	0.2460165	23426
ENSG00000155975	0.687939832	0.203213807	137492
ENSG00000155980	2.338040396	0.122506314	3798
ENSG00000156006	2.4975693	0.075774956	10
ENSG00000156011	-1.047688759	0.149915706	23362
ENSG00000156017	0.330832069	0.313371926	138199
ENSG00000156026	-0.285118054	0.323512326	90550
ENSG00000156030	0.076909595	0.837082425	91748
ENSG00000156042	-0.489314119	0.393687523	118491
ENSG00000156049	-1.130179638	0.144817026	9630
ENSG00000156050	1.944632196	0.042663292	145483
ENSG00000156052	-1.094001567	0.132839126	2776
ENSG00000156076	-5.777986651	0.014160798	11197
ENSG00000156096	5.398186014	0.037774394	7363
ENSG00000156097	0.074150908	0.899488703	83873
ENSG00000156103	-1.767921295	0.032642633	4325
ENSG00000156110	0.220091535	0.454890749	132
ENSG00000156113	-0.23690683	0.776852145	3778
ENSG00000156127	2.40564828	0.007446977	10538
ENSG00000156136	0.715094162	0.161569966	1633
ENSG00000156140	-0.511186352	0.663925495	9508
ENSG00000156162	0.082240997	0.864100013	286148
ENSG00000156170	1.90110555	0.001280526	137682
ENSG00000156171	-0.959374663	0.016727374	128338
ENSG00000156172	0.661396648	0.200248775	157657
ENSG00000156206	-1.122695721	0.151503605	161502
ENSG00000156218	-2.145066836	0.050217669	57188
ENSG00000156219	-0.411761815	0.731369677	419
ENSG00000156222	0.023298871	0.981263397	9154
ENSG00000156232	-0.630013937	0.125881076	123720
ENSG00000156234	3.709402662	0.159099955	10563
ENSG00000156239	0.300953295	0.43365856	29104
ENSG00000156253	0.368494487	0.252116043	10069
ENSG00000156256	-0.54426028	0.077440869	10600
ENSG00000156261	0.881051482	0.002229903	10694
ENSG00000156265	-0.852973669	0.122841844	56911
ENSG00000156273	-0.735852459	0.055405005	100379661
ENSG00000156273	-0.735852459	0.055405005	571
ENSG00000156284	-1.423954759	0.449222554	9073
ENSG00000156298	-4.188961559	1.1e-05	7102
ENSG00000156299	-1.08843308	0.051266546	7074
ENSG00000156304	0.431443339	0.088888489	57466
ENSG00000156313	-0.843156932	0.053954829	6103
ENSG00000156345	1.311746913	0.00743361	23552
ENSG00000156374	-0.552911089	0.18926822	84108
ENSG00000156381	0.252124073	0.635016304	122416
ENSG00000156384	0.177179045	0.71886031	119392
ENSG00000156395	-4.34944279	0.024974571	22986
ENSG00000156398	1.745368349	0.007305414	118980
ENSG00000156411	0.649877474	0.09510502	9556
ENSG00000156413	3.269081059	0.092720198	2528
ENSG00000156414	1.164967432	0.434289172	122402
ENSG00000156427	-1.871706345	0.087191977	8817
ENSG00000156453	0.496276332	0.3208298	5097
ENSG00000156463	-0.928649437	0.350900058	153769
ENSG00000156466	-1.338968997	0.040550861	392255
ENSG00000156467	0.632066999	0.268897101	7381
ENSG00000156469	1.04335102	0.03969508	51001
ENSG00000156471	0.87836229	0.064773767	9791
ENSG00000156475	-2.890784148	0.000393909	5521
ENSG00000156482	0.994584832	0.070003214	6156
ENSG00000156486	-3.57605867	0.002752785	3788
ENSG00000156500	0.084509994	0.870998656	159091
ENSG00000156502	0.720491728	0.149429856	6832
ENSG00000156504	0.797130384	0.005925666	159090
ENSG00000156508	-0.600706598	0.091861915	1915
ENSG00000156509	2.721240975	0.008939103	286151
ENSG00000156510	-1.056287258	0.070185708	80201
ENSG00000156515	0.769772545	0.027274532	3098
ENSG00000156521	0.412030212	0.201097821	219743
ENSG00000156531	0.488255963	0.117253092	84295
ENSG00000156535	-1.758199259	0.019179692	135228
ENSG00000156564	4.496556664	0.004392573	57497
ENSG00000156574	-2.717877088	0.013821956	4838
ENSG00000156587	0.659939757	0.020744045	9246
ENSG00000156599	0.37417948	0.156605332	25921
ENSG00000156603	0.65710379	0.060087421	219541
ENSG00000156639	0.384797087	0.279453988	60685
ENSG00000156642	-0.053945476	0.88738868	27020
ENSG00000156650	0.791951078	0.139034294	23522
ENSG00000156671	-1.200606839	0.004953113	142891
ENSG00000156675	1.255590991	0.096806391	80223
ENSG00000156689	-0.937269415	0.391650368	219970
ENSG00000156697	0.56086203	0.109062657	10813
ENSG00000156709	0.593433999	0.04229517	9131
ENSG00000156711	1.97678027	0.001919891	5603
ENSG00000156735	0.324337575	0.562831223	9530
ENSG00000156738	-2.934909983	0.025399178	931
ENSG00000156787	0.964404429	0.143575595	93594
ENSG00000156795	1.544120923	0.003502639	55093
ENSG00000156802	2.345898333	0.001593237	29028
ENSG00000156804	0.663411373	0.535078208	114907
ENSG00000156831	1.044365011	0.043885833	286053
ENSG00000156853	0.584385948	0.341649439	115509
ENSG00000156858	1.115061646	0.002038738	78994
ENSG00000156860	1.207743175	0.000271535	64319
ENSG00000156869	-0.923426361	0.153169174	391059
ENSG00000156873	1.616599342	0.000375825	5261
ENSG00000156875	-0.305254818	0.530234558	64645
ENSG00000156876	0.55977492	0.177050391	163786
ENSG00000156885	-0.95521459	0.531979881	1339
ENSG00000156886	-1.281223212	0.179494867	3681
ENSG00000156920	-6.445061098	3.39e-05	139378
ENSG00000156925	2.407904546	0.178637114	7547
ENSG00000156928	0.284356183	0.355581608	115416
ENSG00000156931	-0.118198512	0.613086116	23355
ENSG00000156958	-0.164974949	0.667472102	2585
ENSG00000156966	-1.431308981	0.032973999	93010
ENSG00000156968	1.521436508	0.009785187	255027
ENSG00000156970	2.241256397	0.008625807	701
ENSG00000156973	0.717185327	0.066993694	5147
ENSG00000156976	-0.273121667	0.342481395	1974
ENSG00000156983	0.417477878	0.143843252	7862
ENSG00000156990	1.072976578	0.003396919	285367
ENSG00000157014	0.751779328	0.048268446	9797
ENSG00000157017	0.228731827	0.767890071	51738
ENSG00000157020	0.703062138	0.03980364	6396
ENSG00000157021	-2.333577327	0.037402896	NA
ENSG00000157036	-0.226702117	0.605742027	9941
ENSG00000157045	-1.166525172	0.012812894	123803
ENSG00000157064	-0.105662756	0.930460537	23057
ENSG00000157077	-0.794952016	0.06124501	9372
ENSG00000157087	3.221278604	0.064833311	491
ENSG00000157103	-0.819568628	0.187292214	6529
ENSG00000157106	-0.826950137	0.048921868	23049
ENSG00000157107	-0.864472714	0.040911431	115548
ENSG00000157110	-1.446866286	0.007019851	11030
ENSG00000157111	3.047294583	0.055811372	134285
ENSG00000157150	-7.373865867	4.27e-06	7079
ENSG00000157152	-4.826124754	7.7e-06	6854
ENSG00000157168	2.71893957	0.189329975	3084
ENSG00000157181	1.232949253	0.009211769	54953
ENSG00000157184	0.116601245	0.767228842	1376
ENSG00000157191	-0.570160656	0.050679828	55707
ENSG00000157193	1.950041408	0.006134238	7804
ENSG00000157212	0.593869559	0.080035804	22976
ENSG00000157214	0.198914419	0.769129695	261729
ENSG00000157216	0.103922975	0.797046094	23648
ENSG00000157224	1.200645785	0.042607752	9069
ENSG00000157227	-0.434248547	0.263029052	4323
ENSG00000157240	0.11558771	0.856689791	8321
ENSG00000157259	-0.003228151	0.992922464	57798
ENSG00000157303	3.035455923	0.01227815	203328
ENSG00000157306	1.182003909	0.037603088	NA
ENSG00000157315	-0.885323767	0.143080415	146456
ENSG00000157326	0.420096404	0.387787424	10901
ENSG00000157343	0.031825224	0.962362707	221481
ENSG00000157349	-0.06499819	0.840439632	11269
ENSG00000157350	-1.520112556	0.004070693	6483
ENSG00000157353	1.252545199	0.004148867	197258
ENSG00000157368	-1.668544077	0.036108153	146433
ENSG00000157379	0.434445172	0.293395251	115817
ENSG00000157388	3.081737842	0.023661697	776
ENSG00000157399	0.809340001	0.298268785	415
ENSG00000157404	-3.505342208	0.010530461	3815
ENSG00000157423	0.176977239	0.868724523	54768
ENSG00000157426	-0.212443417	0.696445966	132949
ENSG00000157429	0.104821736	0.826647903	7567
ENSG00000157445	2.873355945	0.073400526	55799
ENSG00000157450	-0.857795414	0.013626488	54778
ENSG00000157456	2.609423648	0.001287119	9133
ENSG00000157470	1.648908313	0.051008532	145773
ENSG00000157483	-0.629380508	0.148980326	4643
ENSG00000157500	-0.450222391	0.131157166	26060
ENSG00000157502	0.341429751	0.710741221	139221
ENSG00000157510	-3.278982803	0.000194461	134265
ENSG00000157514	-0.853277379	0.100192412	1831
ENSG00000157538	-0.546895661	0.067869152	10311
ENSG00000157540	0.163462751	0.54191319	1859
ENSG00000157542	2.948610289	0.038901298	3763
ENSG00000157551	-1.852011908	0.011463138	3772
ENSG00000157554	-3.394988073	1.7e-05	2078
ENSG00000157557	-1.978801215	9.32e-05	2114
ENSG00000157570	-2.784472142	1.66e-05	90139
ENSG00000157578	1.524706443	0.009299579	150082
ENSG00000157593	1.007214333	0.001913042	347734
ENSG00000157600	1.422548711	0.139296651	84187
ENSG00000157601	0.529228039	0.213365521	4599
ENSG00000157613	1.095570968	0.134435377	90993
ENSG00000157617	-3.495424029	5.02e-05	25966
ENSG00000157625	-0.153775572	0.710207911	257397
ENSG00000157637	0.614355422	0.055862717	124565
ENSG00000157653	1.239079761	0.040699796	257169
ENSG00000157654	-5.307042198	0.000959633	445815
ENSG00000157657	-0.745936551	0.049993778	114991
ENSG00000157680	-1.676781361	0.039951156	9162
ENSG00000157693	0.654024062	0.148193489	203197
ENSG00000157703	0.391993737	0.755690208	136306
ENSG00000157734	2.670072184	0.011318869	79856
ENSG00000157741	-0.241081449	0.448246751	254048
ENSG00000157764	-0.421693568	0.130722052	673
ENSG00000157765	-0.193071194	0.918517455	10568
ENSG00000157766	2.261501273	0.030903982	176
ENSG00000157778	1.485903235	0.01301116	84262
ENSG00000157782	-2.756280023	0.000548915	9478
ENSG00000157796	-0.940001503	0.009435627	57728
ENSG00000157800	-0.766559527	0.017842589	84255
ENSG00000157823	-0.855955843	0.020861212	10239
ENSG00000157827	-2.510820777	0.002592358	114793
ENSG00000157833	-0.876647563	0.159770705	150946
ENSG00000157837	0.086331372	0.723439785	121665
ENSG00000157851	3.793030384	0.034209602	56896
ENSG00000157856	1.698313883	0.234086897	92749
ENSG00000157869	-0.562324961	0.132856794	9364
ENSG00000157870	1.451947901	0.002181238	127281
ENSG00000157873	0.098332611	0.783551194	8764
ENSG00000157881	0.225440267	0.486439795	55229
ENSG00000157884	2.850243471	0.083060035	130106
ENSG00000157890	-1.08620157	0.213151829	84465
ENSG00000157895	-0.072741228	0.781553854	64897
ENSG00000157911	0.549147539	0.124836619	5192
ENSG00000157916	0.261365751	0.380596314	11079
ENSG00000157927	0.160762735	0.764687528	55698
ENSG00000157933	-1.049545403	0.010330106	6497
ENSG00000157954	-0.071886243	0.74255196	26100
ENSG00000157978	0.323509689	0.249892433	26119
ENSG00000157985	0.212043138	0.668030704	116987
ENSG00000157992	4.186581017	0.002836952	200634
ENSG00000157999	0.37507557	0.552661356	100310846
ENSG00000158006	0.632037763	0.044469963	5051
ENSG00000158008	3.896505687	0.03663706	2134
ENSG00000158014	1.98179153	0.068902768	7780
ENSG00000158019	0.21920051	0.438574836	9577
ENSG00000158022	-2.951639147	0.00278792	84676
ENSG00000158023	1.087056091	0.02987038	144406
ENSG00000158042	1.303545535	0.001594345	63875
ENSG00000158050	2.400932712	0.03620777	1844
ENSG00000158055	2.246592158	0.0030508	57822
ENSG00000158062	1.047766071	0.060893708	91544
ENSG00000158077	-1.782948734	0.072791413	338323
ENSG00000158079	-0.481600793	0.226201464	138639
ENSG00000158089	2.855578793	0.016348933	79623
ENSG00000158092	-0.853730952	0.008422883	4690
ENSG00000158104	-1.96135163	0.010435899	3242
ENSG00000158106	4.106456759	9.51e-07	114822
ENSG00000158109	-0.63030502	0.060833367	127262
ENSG00000158113	0.549994095	0.494558402	254050
ENSG00000158122	-1.867878294	0.000187037	195827
ENSG00000158125	3.257682633	0.120873777	7498
ENSG00000158156	0.214602326	0.561781235	55113
ENSG00000158158	1.635873701	0.009047818	26504
